URL,Title,Description,Base_url
https://techxplore.com/news/2024-06-microsoft-invest-bn-ai-sweden.html,Microsoft to invest $3.2 bn in AI in Sweden,"Microsoft said Monday that it would invest 33.7 billion kronor ($3.2 billion) over two years in cloud and artificial intelligence infrastructure in Sweden, its biggest investment in the country.",https://techxplore.com/weekly-news/page6.html
https://techxplore.com/news/2024-06-countries-total-electricity-solar-panels.html,"Some countries could meet their total electricity needs from floating solar panels, research shows","Floating solar photovoltaic panels could supply all the electricity needs of some countries, new research has shown.",https://techxplore.com/weekly-news/page6.html
https://techxplore.com/news/2024-06-cognitive-psychology-ais-irrational-humans.html,Cognitive psychology tests show AIs are irrational—just not in the same way that humans are,"Large language models behind popular generative AI platforms like ChatGPT gave different answers when asked to respond to the same reasoning test and didn't improve when given additional context, finds a new study by researchers ...",https://techxplore.com/weekly-news/page6.html
https://techxplore.com/news/2024-06-physics-robots-grasp-unpredictable.html,Predictive physics model helps robots grasp the unpredictable,"When robots come across unfamiliar objects, they struggle to account for a simple truth: Appearances aren't everything. They may attempt to grasp a block, only to find out it's a literal piece of cake. The misleading appearance ...",https://techxplore.com/weekly-news/page6.html
https://techxplore.com/news/2024-06-ai-decode-dog-vocalizations.html,Using AI to decode dog vocalizations,"Have you ever wished you could understand what your dog is trying to say to you? University of Michigan researchers are exploring the possibilities of AI, developing tools that can identify whether a dog's bark conveys playfulness ...",https://techxplore.com/weekly-news/page6.html
https://techxplore.com/news/2024-06-machine-defects-additive.html,Researchers use machine learning to detect defects in additive manufacturing,Researchers at the University of Illinois Urbana-Champaign have developed a new method for detecting defects in additively manufactured components.,https://techxplore.com/weekly-news/page6.html
https://techxplore.com/news/2024-06-source-platform-users-ai-powered.html,New open-source platform allows users to evaluate performance of AI-powered chatbots,"A team of computer scientists, engineers, mathematicians and cognitive scientists, led by the University of Cambridge, have developed an open-source evaluation platform called CheckMate, which allows human users to interact ...",https://techxplore.com/weekly-news/page6.html
https://techxplore.com/news/2024-06-supercomputer-retrain-ais-offensive-pictures.html,Supercomputer helps retrain AIs to avoid creating offensive pictures for specific cultures,"If you ask an AI image generator to give you a picture of something, the results can range from appropriate to clueless to downright offensive. It's particularly bad for cultures that aren't well represented in the Internet's ...",https://techxplore.com/weekly-news/page6.html
https://techxplore.com/news/2024-06-scientists-electrified-charcoal-sponge-air.html,Scientists develop electrified charcoal 'sponge' that can soak up CO₂ directly from the air,"Researchers have developed a low-cost, energy-efficient method for making materials that can capture carbon dioxide directly from the air.",https://techxplore.com/weekly-news/page6.html
https://techxplore.com/news/2024-06-factors-loss-resolution-bendable-video.html,Using fill factors to prevent loss of resolution in bendable video screens,"A multi-institutional team of electrical engineers in the Republic of Korea has overcome the problem of resolution degradation when bendable video screens are bent. In their project, reported in the journal Nature Communications, ...",https://techxplore.com/weekly-news/page6.html
https://techxplore.com/news/2024-06-future-chatbot-users-glimpse-life.html,Future-self chatbot gives users a glimpse of the life ahead of them,"A team of AI researchers with members from several institutions in the U.S. and KASIKORN Labs, in Thailand, has built an AI-based chatbot that allows users to chat with a potential version of their future selves.",https://techxplore.com/weekly-news/page6.html
https://techxplore.com/news/2024-06-edge-vision-chip-human-eye.html,Cutting-edge vision chip brings human eye-like perception to machines,"With the rapid advancement of artificial intelligence, unmanned systems such as autonomous driving and embodied intelligence are continuously being promoted and applied in real-world scenarios, leading to a new wave of technological ...",https://techxplore.com/weekly-news/page6.html
https://techxplore.com/news/2024-06-debut-manifold-theory.html,Researchers debut novel manifold design theory,"University of Illinois researcher Kyle Smith, along with doctoral students Md Habibur Rahman and Vu Do, master's student Colby Warden, and recent graduate Irwin Loud IV (MSME 2023), have published their new manifold design ...",https://techxplore.com/weekly-news/page6.html
https://techxplore.com/news/2024-06-autonomously-wheeled-legged-robot.html,Researchers create an autonomously navigating wheeled-legged robot,"Fast-moving autonomous mobile robots could help to deliver goods to various locations, helping to tackle disruptions to product supply chains. Nonetheless, wheeled or legged robots alone might not be sufficient to complete ...",https://techxplore.com/weekly-news/page6.html
https://techxplore.com/news/2024-06-complex-alloy-high-temperature-coating.html,Engineers create complex concentrated alloy for use as a high-temperature coating for hydrogen combustion engines,An engineering research team at the University of Alberta has identified a new material for coatings that offers promise for high-temperature applications like hydrogen combustion engines.,https://techxplore.com/weekly-news/page6.html
https://techxplore.com/news/2024-06-chip-based-3d-printer.html,Researchers demonstrate the first chip-based 3D printer,"Imagine a portable 3D printer you could hold in the palm of your hand. The tiny device could enable a user to rapidly create customized, low-cost objects on the go, like a fastener to repair a wobbly bicycle wheel or a component ...",https://techxplore.com/weekly-news/page6.html
https://techxplore.com/news/2024-06-analysis-weapons-potential-high-assay.html,Analysis: Weapons potential of high-assay low-enriched uranium fuel poses greater threat than publicly acknowledged,"An analysis published in the journal Science found that, contrary to a widely held assumption, the high assay low-enriched uranium (HALEU) now being produced with federal subsidies to fuel the next generation of small nuclear ...",https://techxplore.com/weekly-news/page6.html
https://techxplore.com/news/2024-06-lithium-solid-state-zni-battery.html,Beyond lithium: New solid state ZnI₂ battery design opens doors for sustainable energy storage,"Rechargeable aqueous zinc-iodine batteries get a lot of attention because they are safe, do not cost much, and have a high theoretical capacity. Zinc has a high theoretical capacity (820 mAh g-1) and iodine is found in large ...",https://techxplore.com/weekly-news/page6.html
https://techxplore.com/news/2024-06-liquid-metal-based-electronic-logic.html,New liquid metal-based electronic logic device mimics prey-capture mechanism of Venus flytrap,A research team led by the School of Engineering of the Hong Kong University of Science and Technology (HKUST) has developed a liquid metal-based electronic logic device that mimics the intelligent prey-capture mechanism ...,https://techxplore.com/weekly-news/page6.html
https://techxplore.com/news/2024-06-transmission-barriers-center-interconnects.html,Breaking data transmission barriers: Innovations in data center interconnects,"Data centers stand as the cornerstone of modern information technology infrastructure. These centralized facilities are designed to store, process, and distribute vast amounts of data and applications, serving as the nerve ...",https://techxplore.com/weekly-news/page6.html
https://techxplore.com/news/2024-06-method-suitability-offshore-turbine-sites.html,New method helps determine the suitability of offshore wind turbine sites,The EOLO group of the University of the Basque Country (UPV/EHU) presents a new method for analyzing the long-term mechanical fatigue of floating offshore wind turbines.,https://techxplore.com/weekly-news/page6.html
https://techxplore.com/news/2024-06-ransomware-based-evolutional-generative-adversarial.html,New ransomware attack based on an evolutional generative adversarial network can evade security measures,"In recent years, cyber attackers have become increasingly skilled at circumventing security measures and successfully targeting technology users. Developing effective methods to detect, neutralize or mitigate the impact of ...",https://techxplore.com/weekly-news/page6.html
https://techxplore.com/news/2024-06-scientists-natural-gas-hydrogen-fields.html,Scientists propose converting natural gas into hydrogen directly in gas fields,Skoltech researchers have found a way to produce hydrogen from natural gas with 45% efficiency right in the gas field by injecting steam and a catalyst into a well and adding oxygen to ignite the gas. Catalyst-assisted combustion ...,https://techxplore.com/weekly-news/page6.html
https://techxplore.com/news/2024-06-chinese-robot-road-uncanny-valley.html,Chinese robot developers hope for road out of 'uncanny valley',"A disembodied woman's head mugged and grimaced, aping the facial expressions of a user on a nearby laptop as visitors to the China Humanoid Robot Developer Conference watched in fascinated unease.",https://techxplore.com/weekly-news/page6.html
https://techxplore.com/news/2024-06-meta-ai-dozens-resourced-languages.html,Meta's AI can translate dozens of under-resourced languages,"The technology behind Meta's artificial intelligence model, which can translate 200 different languages, is described in a paper published in Nature. The model expands the number of languages that can be translated via machine ...",https://techxplore.com/weekly-news/page6.html
https://techxplore.com/news/2024-06-tiny-crop-health-sensors-groceries.html,Tiny crop-health sensors could help cut the cost of groceries,"A compact, lightweight sensor system with infrared imaging capabilities developed by an international team of engineers could be easily fitted to a drone for remote crop monitoring.",https://techxplore.com/weekly-news/page6.html
https://techxplore.com/news/2024-06-ai-substitute-good-sources.html,AI search answers are no substitute for good sources,"If you have used Google lately and been lucky—or unlucky—enough to encounter an answer to your query rather than a bunch of links, you have been subjected to something called AI Overviews. This is a new core feature that ...",https://techxplore.com/weekly-news/page6.html
https://techxplore.com/news/2024-06-discovery-highlights-critical-oversight-wireless.html,Discovery highlights 'critical oversight' in perceived security of wireless networks,"A research team led by Rice University's Edward Knightly has uncovered an eavesdropping security vulnerability in high-frequency and high-speed wireless backhaul links, widely employed in critical applications such as 5G ...",https://techxplore.com/weekly-news/page6.html
https://techxplore.com/news/2024-06-switzerland-tax-electric-cars-electromobility.html,How can Switzerland tax electric cars without slowing down the electromobility transition?,"Anyone driving an electric car on Swiss roads today is traveling cheaply. Whether they are driving a minimobility vehicle, limousine or SUV—their fully electric cars run on electricity and are not subject to mineral oil ...",https://techxplore.com/weekly-news/page6.html
https://techxplore.com/news/2024-06-3d-printer-students-quieter-leaf.html,Using 3D printer students design attachment for a quieter leaf blower,"Nate Greene, an engineer at Towson's Stanley Black & Decker, calls the innovation ""extremely atypical.""",https://techxplore.com/weekly-news/page6.html
https://techxplore.com/news/2024-06-renewable-energy-transition-doesnt-nature.html,"A renewable energy transition that doesn't harm nature? It's not just possible, it's essential","Earth is facing a human-driven climate crisis, which demands a rapid transition to low-carbon energy sources such as wind and solar power. But we're also living through a mass extinction event. Never before in human history ...",https://techxplore.com/weekly-news/page6.html
https://techxplore.com/news/2024-06-swiss-vote-renewable-energy-carbon.html,Swiss vote on renewable energy plan for 2050 carbon neutrality,Swiss voters were expected to approve in a referendum Sunday a law aimed at accelerating the development of renewable energy as the country aims for carbon neutrality by 2050.,https://techxplore.com/weekly-news/page6.html
https://techxplore.com/news/2024-06-netflix-recipe-success-secret-sauce.html,Netflix's recipe for success includes 'secret sauce' spiced with Silicon Valley savvy,"Although its video streaming service sparkles with a Hollywood sheen, Netflix still taps its roots in Silicon Valley to stay a step ahead of traditional TV and movie studios.",https://techxplore.com/weekly-news/page6.html
https://techxplore.com/news/2024-06-cryptocurrencies-massive-amounts-power-eco.html,"Cryptocurrencies use massive amounts of power, but eco-friendly alternatives come with their own risks","As the urgency of climate change ramps up, focus is increasing on digital currencies to address their environmental impact.",https://techxplore.com/weekly-news/page6.html
https://techxplore.com/news/2024-05-scientists-chatgpt-inaccurate.html,Scientists find ChatGPT is inaccurate when answering computer programming questions,"A team of computer scientists at Purdue University has found that the popular LLM, ChatGPT, is wildly inaccurate when responding to computer programming questions. In their paper published as part of the Proceedings of the ...",https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-microfluidic-technique-elastic-modulus-microfiber.html,New microfluidic technique to measure elastic modulus of microfiber for wide biomedical engineering applications,An Engineering team at the University of Hong Kong (HKU) has developed a novel microfluidic technique capable of greatly enhancing applications in materials science and biomedical engineering.,https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-openai-johansson-gaffe-voice-cloning.html,OpenAI's Johansson gaffe pushes voice cloning into spotlight,"OpenAI was forced to apologize to actor Scarlett Johansson last week for using her voice –- or something very similar –- on its latest chatbot, throwing the spotlight on to voice-cloning tech.",https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-combating-carbon-footprint-reactor-dioxide.html,Combating carbon footprint: Novel reactor system converts carbon dioxide into usable fuel,"Reducing carbon emissions from small-scale combustion systems, such as boilers and other industrial equipment, is a key step towards building a more sustainable, carbon-neutral future. Boilers are widely used across various ...",https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-natural-speech.html,A new model to produce more natural synthesized speech,Recent technological advances are enabling the development of computational tools that could significantly improve the quality of life of individuals with disabilities or sensory impairments. These include so-called electromyography-to-speech ...,https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-china-invests-billion-largest-chip.html,China invests $47 billion in largest ever chip fund,"China has poured more than $47 billion into the country's largest-ever chip investment fund, a business database showed on Monday, as Beijing seeks self-sufficiency in the crucial semiconductor manufacturing sector.",https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-multifaceted-approach-energy-efficiency-china.html,A multifaceted approach for enhancing energy efficiency in China's public buildings,"As China cements its status as the world's largest energy consumer, it has set ambitious targets for achieving carbon neutrality, pledging to peak carbon emissions by 2030 and attain carbon neutrality by 2060. The building ...",https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-high-energy-efficiency-solid-state.html,"Researchers develop high-energy, high-efficiency all-solid-state sodium-air battery","A research team has successfully developed a high-energy, high-efficiency all-solid-state sodium-air battery. This battery can reversibly utilize sodium (Na) and air without requiring special equipment. The team was led by ...",https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-battery-breakthrough-usher-greener-cheaper.html,"Battery breakthrough could usher in greener, cheaper electric vehicles","The global shift to electric vehicles is gaining momentum, yet the extraction of battery materials has a significant environmental footprint that comes with high costs.",https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-hydrogen-vehicles-tunnels.html,What are the risks of hydrogen vehicles in tunnels?,"A team from Graz University of Technology has analyzed the risk and damage potential of hydrogen vehicles in tunnels and derived recommendations. Their conclusion? Any damage would be extensive, but its occurrence is unlikely. ...",https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-sustainable-strategy-interfacial-eco-friendly.html,Researchers develop sustainable strategy to manipulate interfacial heat transfer for eco-friendly cooling applications,"Researchers at the School of Engineering of the Hong Kong University of Science and Technology (HKUST) have developed a sustainable and controllable strategy to manipulate interfacial heat transfer, paving the way for improving ...",https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-electrode-binder-material-high-sodium.html,Researchers develop new electrode binder material for high-performance sodium-ion batteries,"Lithium-ion batteries have been at the forefront of energy storage technologies. However, the availability of lithium is limited. Consequently, the growing demand for energy-storage systems has led to the search for low-cost ...",https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-adhering-pure-polymer-hydrogel-medical.html,"An adhering, pure conducting polymer hydrogel for medical applications",The rapid advancement of electronics and artificial intelligence (AI) tools have opened interesting opportunities for the development of technologies for a wide range of applications. These include implantable devices designed ...,https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-tomorrow-digital-screens-soft-elastic.html,"Tomorrow's digital screens may be soft and elastic, so you'll get to 'feel' items through your phone","A touch screen for digital devices that can be deformed through finger pressure, becoming softer or stiffer in direct response to force applied by the user, has been developed by computer scientists at the University of Bath ...",https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-spiking-neuron-narrows-gap-biological.html,A new spiking neuron narrows the gap between biological and artificial neurons,"Engineers at the University of Liège have taken a major step forward in the architecture of artificial neural networks by creating a new type of spiking neuron. Called the Spiking Recurrent Cell (SRC), this innovative model ...",https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-derailment-affected-length.html,Is a train's risk of derailment affected by its length?,"Longer freight trains are more likely to derail compared with shorter trains, according to new research published in Risk Analysis. The increased risk held even after accounting for the need for fewer trains if more cars ...",https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-people-difficulty-extra-thumb.html,"Third Thumb: People have no difficulty getting to grips with an extra thumb, study finds","Cambridge researchers have shown that members of the public have little trouble in learning very quickly how to use a third thumb—a controllable, prosthetic extra thumb—to pick up and manipulate objects.",https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-battery-unveil-interaction-polymeric-materials.html,Battery researchers unveil the interaction between polymeric materials and sulfide solid electrolytes,"A recent study in the field of chemistry demonstrates that maintaining distance can enhance battery performance in electric vehicles. In this study, a research team successfully developed a polymeric protective film that ...",https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-gamma-tomography-spent-nuclear-fuel.html,Gamma tomography of spent nuclear fuel for geological repository safeguards,All spent nuclear fuel that will be deposited in the bedrock will be measured with a method and device that have been developed in a doctoral research thesis being defended on 4 June 2024 at the University of Helsinki. The ...,https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-problems-proton-perovskites-generation-fuel.html,Solving the problems of proton-conducting perovskites for next-generation fuel cells,"As a newly developed perovskite with a large amount of intrinsic oxygen vacancies, BaSc0.8W0.2O2.8 achieves high proton conduction at low and intermediate temperatures, report scientists at Tokyo Tech.",https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-bio-cameras-ai-drivers-pedestrians.html,Bio-inspired cameras and AI help drivers detect pedestrians and obstacles faster,Artificial intelligence (AI) combined with a novel bio-inspired camera achieves 100-times faster detection of pedestrians and obstacles than current automotive cameras. This important step for computer vision and AI achieved ...,https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-method-hydrogen-solar-power-agricultural.html,New method makes hydrogen from solar power and agricultural waste,"University of Illinois Chicago engineers have helped design a new method to make hydrogen gas from water using only solar power and agricultural waste, such as manure or husks. The method reduces the energy needed to extract ...",https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-driven-generates-natural-human-motions.html,Data-driven model generates natural human motions for virtual avatars,"Humans can innately perform a wide range of movements, as this allows them to best tackle various tasks in their day-to-day life. Automatically reproducing these motions in virtual avatars and 3D animated human-like characters ...",https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-eu-roadblocks-chinese-evs-war.html,EU seeks roadblocks for Chinese EVs without sparking trade war,"The EU faces a delicate balancing act as it prepares to rev up taxes on Chinese electric cars to protect European industry, while steering clear of a US-style showdown with Beijing that could spark a trade war.",https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-ai-expansion-green-energy-roadblock.html,AI expansion runs into green energy roadblock,Even artificial intelligence doesn't have the smarts to square the left's green agenda with the energy needs of the future.,https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-perovskite-solar-cells-efficiency.html,Researchers develop new perovskite solar cells that set efficiency record,A research group led by Prof. Ge Ziyi from the Ningbo Institute of Materials Technology and Engineering (NIMTE) of the Chinese Academy of Sciences has developed three isomeric bisphosphonate-anchored self-assembled molecules ...,https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-contact-microphones-tactile-sensors-robot.html,Using contact microphones as tactile sensors for robot manipulation,"To complete real-world tasks in home environments, offices and public spaces, robots should be able to effectively grasp and manipulate a wide range of objects. In recent years, developers have created various machine learning–based ...",https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-electrolysis-cells-pave-cheaper-hydrogen.html,New electrolysis cells pave the way for cheaper hydrogen,"Ceramic electrolysis cells with new electrodes show good results and no signs of electrode deterioration after 1,000 hours of testing at DTU. Electrolysis cells play a key role in converting green electricity from wind turbines ...",https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-barriers-cold-climates-energy-poverty.html,Overcoming barriers to heat pump adoption in cold climates and avoiding the 'energy poverty trap',Converting home heating systems from natural gas furnaces to electric heat pumps is seen as a way to address climate change by reducing greenhouse gas emissions.,https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-ai-drones-lost-hikers.html,Using AI to help drones find lost hikers,"A trio of engineers at the University of Glasgow has designed and built an AI-based drone system that can assist in search efforts for hikers lost in the wilderness. Jan-Hendrik Ewers, David Anderson, and Douglas Thomson ...",https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-strategy-anti-electrolytes-batteries-extremely.html,A strategy to design anti-freezing electrolytes for batteries that can operate in extremely cold environments,"Battery technologies that can reliably operate at very low temperatures could be highly valuable for a wide range of applications. These batteries could, for instance, power devices, vehicles, and robotic systems in outer ...",https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-solar-generation-billion-climate-air.html,US wind and solar generation provided $249 billion in climate and air quality health benefits from 2019–2022: Study,A new study published in the journal Cell Reports Sustainability focuses on the air quality and climate benefits of wind and solar energy.,https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-vision-kitchen.html,Building computer vision in the kitchen,Imagine watching a pizza chef going about his work in a kitchen. You see him: weigh flour before adding water and yeast to it; knead the mixture into a dough; leave it to rise while he slices pepperoni and other toppings; ...,https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-humans-robots-generative-ai-art.html,"Research brings together humans, robots and generative AI to create art","Researchers at Carnegie Mellon University's Robotics Institute (RI) have developed a robotic system that interactively co-paints with people. Collaborative FRIDA (CoFRIDA) can work with users of any artistic ability, inviting ...",https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-children-visual-key-vision.html,Children's visual experience may hold key to better computer vision training,"A novel, human-inspired approach to training artificial intelligence (AI) systems to identify objects and navigate their surroundings could set the stage for the development of more advanced AI systems to explore extreme ...",https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-team-agile-multi-robot-platform.html,Research team introduces an agile multi-robot research platform,"Teams of robots have the potential of tackling far more elaborate missions than individual robots, for instance, covering long distances faster, visiting different sites simultaneously, or monitoring larger geographical areas. ...",https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-interaction-recognition-power-merge-graph.html,Enhancing interaction recognition: The power of merge-and-split graph convolutional networks,"In an advancement for robotics and artificial intelligence, researchers at Chongqing University of Technology, along with their international collaborators, have developed a cutting-edge method for enhancing interaction recognition. ...",https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-formamidinium-iodide-perovskite-transistors-notable.html,Novel formamidinium lead iodide perovskite n-type transistors have notable field-effect mobilities,"Metal halide perovskites, a class of crystalline materials with remarkable optoelectronic properties, have proven to be promising candidates for the development of cost-effective thin-film transistors. Recent studies have ...",https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-06-nvidia-boss-chip-ceos-lay.html,Nvidia boss unveils AI products ahead of Taiwan expo,"Nvidia on Sunday unveiled new products and plans to accelerate the advance of artificial intelligence, with the AI hardware titan's CEO telling a packed stadium in Taipei that ""the next industrial revolution has begun"".",https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-06-flush-japan-high-tech-toilets.html,Feeling flush: Japan's high-tech toilets go global,"As Japan plays host to a record influx of tourists, one of the country's more private attractions—the high-tech toilet—is becoming a must-have in luxury bathrooms worldwide.",https://techxplore.com/weekly-news/page7.html
https://techxplore.com/news/2024-05-electricity-free-desalination-method.html,"New, electricity-free desalination method shows promise",Researchers from The Australian National University have proposed a new method for desalinating water that avoids many of the unwanted side effects of traditional desalinating techniques and that reduces the energy required ...,https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-ai-images.html,"AI trained to draw inspiration from images, not copy them","Powerful new artificial intelligence models sometimes, quite famously, get things wrong—whether hallucinating false information or memorizing others' work and offering it up as their own. To address the latter, researchers ...",https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-dead-internet-theory-eerie-ai.html,The 'dead internet theory' makes eerie claims about an AI-run web. The truth is more sinister,"If you search ""shrimp Jesus"" on Facebook, you might encounter dozens of images of artificial intelligence (AI) generated crustaceans meshed in various forms with a stereotypical image of Jesus Christ.",https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-ai-chips-memristor-tuned.html,AI chips could get a sense of time with memristor that can be tuned,"Artificial neural networks may soon be able to process time-dependent information, such as audio and video data, more efficiently. The first memristor with a ""relaxation time"" that can be tuned is reported today in Nature ...",https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-electric-school-buses-yield-significant.html,"Electric school buses may yield significant health and climate benefits, cost savings","Replacing diesel school buses with electric school buses may yield up to $247,600 in climate and health benefits per individual bus, according to a new study by researchers at Harvard T.H. Chan School of Public Health. The ...",https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-magnetic-resonance-spectroscopy-safer-higher.html,"Using magnetic resonance spectroscopy to design safer, higher-performance lithium batteries",A Columbia Engineering team has published a paper in the journal Joule that details how nuclear magnetic resonance spectroscopy techniques can be leveraged to design the anode surface in lithium metal batteries. The researchers ...,https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-breakthrough-quest-results.html,Breakthrough or boast? The quest for comparable research results,More international attention is being paid to the importance of common standards for performing scientific experiments and measuring their results—a field called metrology.,https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-3d-robot-ai-machine-absorbing.html,3D printing robot uses AI machine learning to create a shock-absorbing shape no human ever could,"Inside a lab in Boston University's College of Engineering, a robot arm drops small, plastic objects into a box placed perfectly on the floor to catch them as they fall. One by one, these tiny structures—feather-light, ...",https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-eit-based-tactile-sensor-approach.html,EIT-based tactile sensor provides new approach to fine motor skills assessment,"Fine motor skills play a crucial role in human cognition, influencing everything from daily activities to the development of advanced tool-based civilizations. Yet, quantifying and evaluating these skills objectively has ...",https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-llms-equal-outperform-humans-theory.html,Two types of LLMs found able to equal or outperform humans on theory of mind tests,An international team of psychologists and neurobiologists has found via experimentation that two types of LLMs are able to equal or outperform humans on theory of mind tests. In their study reported in the journal Nature ...,https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-machine-method-generates-circuit-synthesis.html,Machine learning method generates circuit synthesis for quantum computing,"Researchers from the University of Innsbruck have unveiled a novel method to prepare quantum operations on a given quantum computer, using a machine learning generative model to find the appropriate sequence of quantum gates ...",https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-electrochromic-tri-band-optimization-energy.html,New electrochromic structure with tri-band optimization developed for energy-saving smart windows in buildings,"A research team led by Prof. Cao Xun from the Shanghai Institute of Ceramics of the Chinese Academy of Sciences, together with collaborators from Huazhong University of Science and Technology, has developed a new type of ...",https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-tackling-range-malware-tasks-holographic.html,Tackling long-range malware detection tasks using holographic global convolutional networks,"Over the past few decades, cyber-attackers have devised increasingly sophisticated malware that can disrupt the functioning of computer systems or grant them access to sensitive data. The development of techniques that can ...",https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-environments-offices.html,Bubbles create better sound environments in open offices,"Over the past 20 years, most indoor work spaces have transitioned from individual offices where one could close the door, to open work spaces where many share the same space. A new doctoral thesis from the University West ...",https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-cement-recycling-method-world-biggest.html,Cement recycling method could help solve one of the world's biggest climate challenges,Researchers from the University of Cambridge have developed a method to produce very low emission concrete at scale—an innovation that could be transformative in the transition to net zero.,https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-team-ct-network-access-science.html,Research team uses CT network to promote public access to open science,Reading about the latest scientific discovery—such as the unearthing of a fossil representing a new species of tiny dinosaur—can be fascinating. But what if it were possible to do more than just read about it? What if ...,https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-gamma-ray-method-nuclear-reactors.html,Gamma-ray method monitors nuclear reactors safely and quickly,"Scientists at EPFL have devised and tested out a new, gamma-noise method for monitoring nuclear reactors non-invasively and from a distance. The new method, tested out on EPFL's CROCUS nuclear reactor, can improve nuclear ...",https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-method-mitigate-hallucinations-large-language.html,A method to mitigate hallucinations in large language models,"Large language models (LLMs), artificial neural networks-based architectures that can process, generate and manipulate texts in various human languages, have recently become increasingly widespread. These models are now being ...",https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-fossilizing-infrastructure-survive-earthquakes.html,'Fossilizing' cracks in infrastructure creates sealing that can even survive earthquakes,"Various forms of underground activity, such as deep wells or the disposal of hazardous materials, require the long-term sealing of rocks. A team of researchers has developed an innovative method based on fossilization processes ...",https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-potential-spacecraft-shields-extreme-impacts.html,"A potential new design for spacecraft shields: Study finds under extreme impacts, metals get stronger when heated","Metals get softer when they are heated, which is how blacksmiths can form iron into complex shapes by heating it red hot. And anyone who compares a copper wire with a steel coat hanger will quickly discern that copper is ...",https://techxplore.com/weekly-news/page8.html
